SINOS_direct,D_SINOS_direct,SINOS_pinv,D_SINOS_pinv,SINOS_CG5,D_SINOS_CG5,SINOS_direct_time_ms,D_SINOS_direct_time_ms,SINOS_pinv_time_ms,D_SINOS_pinv_time_ms,SINOS_CG5_time_ms,D_SINOS_CG5_time_ms
7.112157510920168,1.0794401602478736,7.1121575109221,1.0794401602478716,4.132380354315437,1.0718390220944503,23.929374990984797,25.70991701213643,7.183958019595593,1.7064999556168914,2.79016699641943,4.455042013432831
5.109102574238795,1.0746744016713567,5.109102574238734,1.0746744016713567,3.1603692681226048,1.0665785577684515,33.70658296626061,30.16254195244983,3.587457991670817,1.296499976888299,3.3248330000787973,6.342875014524907
6.88484782215142,1.0518343670615888,6.884847822151003,1.051834367061589,3.4146751978386845,1.04786373882494,30.215832986868918,30.260791012551636,5.345917015802115,12.124083994422108,2.27891601389274,4.537000029813498
6.667127407294762,1.083296977142314,6.667127407294638,1.0832969771423142,3.8321493107787026,1.07276078776776,33.07483298704028,35.54866701597348,4.8389159492217,6.19824999012053,2.55333399400115,2.672584028914571
7.100338155596034,1.0763406137885245,7.10033815559623,1.0763406137885243,3.7462326745149364,1.066742062214659,26.476666040252894,22.111999976914376,9.967165999114513,10.581167007330805,4.60983399534598,1.8630409613251686
6.523503096745319,1.074359368066541,6.523503096744057,1.0743593680665415,3.5136218007633144,1.0648539516530107,34.7303330199793,40.46741599449888,4.092707997187972,9.785125032067299,2.8951250133104622,2.834999992046505
6.277534534344756,1.0706009626404278,6.277534534345644,1.0706009626404276,3.790297785932299,1.0611145553208825,34.752750012557954,41.11308295978233,11.252833006437868,9.897457959596068,22.18162501230836,2.0131670171394944
5.773564296365545,1.0864073813552086,5.773564296365807,1.086407381355209,3.195169102152689,1.077875326719706,32.63054200215265,28.998958005104214,6.446707993745804,3.7322500138543546,2.9916660278104246,6.090708018746227
5.902775148733343,1.0763167459373026,5.9027751487342845,1.0763167459373024,3.144413687690308,1.0663552847936075,24.066583020612597,36.47975000785664,4.964500025380403,2.973583003040403,5.497667007148266,2.7275410247966647
6.521286184649957,1.0780392605569913,6.521286184649892,1.0780392605569915,4.046468626907106,1.0672802068791127,37.575958005618304,29.424790991470218,16.946333984378725,7.769416028168052,2.836166007909924,7.216166995931417
6.518289005444999,1.0827673068922707,6.518289005444666,1.0827673068922699,3.5896236126810512,1.0728140306821565,33.74125005211681,39.643249998334795,6.83283299440518,0.838334031868726,1.8666660180315375,7.396750035695732
6.713398404666765,1.0736100750826845,6.713398404669607,1.0736100750826851,2.6831337326950373,1.0649794755416808,36.76054097013548,39.2313749762252,5.673083011060953,13.739499961957335,3.88812500750646,1.7772080027498305
6.123173753672083,1.0861728030312168,6.123173753671118,1.086172803031216,4.108690553782303,1.0765818457615233,32.660875003784895,29.630541044753045,6.413458031602204,8.045374997891486,3.2809579861350358,1.023625023663044
6.029803188547195,1.0890402706782893,6.029803188548294,1.0890402706782893,3.8654187660001744,1.0795446008322622,30.203000002074987,35.006374993827194,9.964416967704892,4.29804198211059,3.989082993939519,7.938250026199967
7.742412842012527,1.0658805554961088,7.742412842013809,1.0658805554961086,3.7879884028160684,1.0553349400576189,31.422667030710727,28.217333951033652,4.516749992035329,17.1994169941172,5.729625001549721,2.884040994103998
6.6550594084564025,1.0758264451097759,6.655059408456207,1.0758264451097763,3.976622420956691,1.0657374886277198,26.012208021711558,40.753499954007566,26.59508300712332,9.868916997220367,3.2997920061461627,3.716166946105659
6.950804545118012,1.071180707171973,6.950804545116892,1.071180707171974,3.5438765578581815,1.0617757579155744,45.30808300478384,30.058834003284574,4.965916043147445,4.08587499987334,1.0045000235550106,2.12620897218585
6.301998247491647,1.079129178190362,6.301998247492496,1.0791291781903625,3.438762442679129,1.0702772393115996,39.035041991155595,36.37408302165568,3.6659170291386545,0.955916999373585,1.6734160017222166,1.5174999716691673
7.2769105125302245,1.068949098192697,7.2769105125292874,1.068949098192697,3.661652147789555,1.0593878416026488,52.11254098685458,40.13924999162555,8.143957995343953,4.202166979666799,3.0126250348985195,0.8754580048844218
6.620101822951275,1.0826182087708345,6.620101822952072,1.0826182087708345,3.1275312705751386,1.0744806750400713,34.44079199107364,20.943709008861333,1.8885000026784837,6.870709010399878,1.8186250235885382,1.7335829907096922
7.640194586728363,1.065680493187562,7.640194586730802,1.0656804931875616,3.6501966796991376,1.056908881955987,31.91025002161041,40.97545798867941,1.7161249998025596,3.9383749826811254,1.077249995432794,1.2906250194646418
7.877477512139048,1.0751311429251065,7.877477512140213,1.0751311429251067,3.7595082668314563,1.0653260637547455,32.70395897561684,40.662917017471045,3.347082994878292,1.157207996584475,3.5165000008419156,1.0787500068545341
